Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Guinea,GIN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.197998046875,68.5009994506836,68.7080001831055,68.7949981689453,68.7850036621094,68.552001953125,68.6289978027344,68.5800018310547,68.4589996337891,68.2490005493164,68.0250015258789,67.963996887207,67.8010025024414,67.7030029296875,67.5459976196289,67.3560028076172,67.2630004882813,67.1470031738281,66.9150009155273,66.8190002441406,66.6480026245117,66.4810028076172,66.2720031738281,66.0800018310547,65.927001953125,65.7779998779297,65.4869995117188,65.4280014038086,65.375
Guinea,GIN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,552.322694956107,554.467138622554,571.043735284243,571.698666099403,569.719339440412,554.046550885593,539.61852978667,534.837044744218,527.984005347457,529.374822878537,535.220157168526,549.082789734803,558.02855484555,569.227728872778,573.223454598031,583.424778301072,602.395953713046,598.616262106025,600.980415373003,606.874402325143,601.503700431188,628.869252760199,640.519764420491,619.358819779516,634.923105379227,655.911209679412,679.553629130695,690.672093625672,699.963758325197,709.477789380634,764.404313184608,824.106715700594,..
Guinea-Bissau,GNB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.1289978027344,65.109001159668,65.0640029907227,65.0339965820313,65.0189971923828,65.015998840332,64.9789962768555,64.9089965820313,64.5449981689453,64.4560012817383,64.4140014648438,64.4059982299805,64.3830032348633,64.375,64.3840026855469,64.4059982299805,64.4339981079102,64.4820022583008,64.5449981689453,64.6269989013672,64.7360000610352,64.8850021362305,64.9690017700195,65.0790023803711,65.1999969482422,65.3280029296875,65.4400024414063,65.5630035400391,65.6790008544922
Guinea-Bissau,GNB,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.572998046875,82.4940032958984,82.4410018920898,82.3199996948242,82.0780029296875,81.6949996948242,81.5220031738281,81.2580032348633,81.4069976806641,81.0940017700195,80.7350006103516,80.4609985351563,80.2149963378906,79.9300003051758,79.5930023193359,79.2249984741211,78.9710006713867,78.7030029296875,78.4520034790039,78.2360000610352,78.0510025024414,77.9860000610352,78.0550003051758,78.0790023803711,78.0719985961914,78.0179977416992,78.0400009155273,78.052001953125,78.0550003051758
Guinea-Bissau,GNB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,487.504483532673,459.131572814303,478.366324219586,474.216795572696,487.670732198991,519.496297174235,541.224224379723,500.758996015451,565.238029524084,573.62373142858,477.063537670454,554.284715962639,564.968079433355,532.065720391365,565.464541157426,574.20187180189,555.973388864977,558.763901994481,571.076991810118,591.950928208654,613.318258483788,629.137541622057,620.710191390501,618.742861524935,624.222831222154,638.174281430377,698.722351725131,731.10313010969,516.819263399725,513.18973207977,531.27699275506,532.505152826379,516.656564931968,508.70839129434,511.473814083725,521.517083763598,521.538308460188,526.15718018361,530.221652387744,534.862661584468,545.704120821919,574.940738891282,550.610645121367,553.8787042278,544.882469860819,563.678890468175,584.079203002464,603.500373692567,..
Guyana,GUY,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.2680015563965,37.9930000305176,38.7179985046387,39.3499984741211,38.7729988098145,38.1769981384277,37.5960006713867,37.0379981994629,36.5040016174316,35.9889984130859,35.4749984741211,34.9119987487793,34.3139991760254,34.0390014648438,34.1679992675781,34.0859985351563,34.7669982910156,35.6119995117188,36.109001159668,36.601001739502,37.0410003662109,37.8209991455078,38.515998840332,39.2029991149902,39.7620010375977,40.2179985046387,40.5579986572266,40.7120018005371,40.8499984741211
Guyana,GUY,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.6679992675781,82.5009994506836,82.2580032348633,81.9850006103516,81.556999206543,81.0859985351563,80.7190017700195,80.3970031738281,80.1179962158203,79.8730010986328,79.6220016479492,79.1490020751953,78.5960006713867,78.5279998779297,78.2060012817383,78.0039978027344,77.6790008544922,77.2070007324219,76.8399963378906,76.3970031738281,75.9570007324219,75.5139999389648,75.2070007324219,74.9690017700195,74.822998046875,74.7149963378906,74.6289978027344,74.5839996337891,74.5469970703125
Guyana,GUY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1698.54549916469,1725.52681809204,1695.64324573391,1448.52135207361,1574.46041693229,1702.98452959584,1757.98326625376,1803.0204771249,1794.22148679436,1893.23048426275,1948.06714049035,1984.08015113117,1896.29700544788,1898.94232328542,2023.23112260916,2171.33749622063,2180.55992216475,2099.84596655874,2041.30026597455,1988.00674441936,2012.36878178695,2038.35161154564,1770.59106279434,1655.19435092229,1579.52048718053,1627.4670850616,1625.41788907502,1655.09042088902,1608.34385196199,1539.6566870751,1497.15836963493,1585.76350394794,1700.00300263241,1825.92263970454,1969.02304092094,2060.08224443681,2222.30854369764,2363.85380038622,2332.00600304972,2409.53759567258,2382.91369317163,2440.59571013783,2469.48271312087,2453.95813646461,2493.00188044486,2446.66253441837,2576.78197214873,2764.04931144067,2824.55774741451,2927.32630616447,3044.94808313969,3192.29444787063,3342.91951469043,3486.97956290561,3595.92377590596,3684.9223193517,3783.54202802869,3871.38936496381,..
Haiti,HTI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.4389991760254,57.5859985351563,57.7099990844727,57.8059997558594,57.867000579834,57.8889999389648,57.8530006408691,57.7779998779297,57.689998626709,57.6269989013672,57.6110000610352,57.8419990539551,58.125,58.4519996643066,58.810001373291,59.1879997253418,59.5699996948242,60.023998260498,60.3059997558594,60.773998260498,60.648998260498,61.2900009155273,61.7789993286133,62.3680000305176,62.8419990539551,63.1769981384277,63.5089988708496,63.8279991149902,64.1399993896484
Haiti,HTI,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.0579986572266,77.4059982299805,76.6999969482422,75.9300003051758,75.0869979858398,74.1740036010742,73.2990036010742,72.3639984130859,71.4029998779297,70.4729995727539,69.6080017089844,69.588996887207,69.6449966430664,69.7570037841797,69.9059982299805,70.0780029296875,70.2419967651367,70.3820037841797,70.6600036621094,70.8270034790039,71.4049987792969,71.4690017700195,71.6460037231445,71.7529983520508,71.9189987182617,72.1539993286133,72.4059982299805,72.6340026855469,72.8499984741211
Haiti,HTI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1018.21280387951,969.008456491021,1024.84875076813,985.571200526898,950.139117695849,951.476899936771,927.251844453345,889.639768760767,899.986791586649,916.511462203802,905.5459047995,947.227425833289,940.123897943772,968.134199569593,1006.38311209924,999.386497817712,1063.47135705056,1081.60286702033,1125.7578661171,1185.69715289196,1245.70794454401,1183.16833336667,1114.83202952975,1098.86109955234,1076.79857325002,1058.88664673429,1030.48066036782,1000.38287403439,981.381945360763,933.210282486501,923.849295898216,922.555315208637,856.588303857438,794.645695344351,686.534042656337,740.505145903614,757.05760306766,763.501533155106,766.317380807881,773.421284008484,766.936719197244,746.409998246672,732.552230204919,723.601686861939,687.191410729881,688.702986877102,693.262996865608,705.388341696729,700.483332422238,711.246239961441,662.279518162433,688.843386666922,698.787765236702,718.42046518063,728.780321832658,728.063224553948,729.360457810963,728.920402909594,..
Honduras,HND,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.1469993591309,43.3839988708496,43.8759994506836,44.4550018310547,44.3120002746582,44.7529983520508,45.1529998779297,45.7519989013672,46.1870002746582,46.1500015258789,44.4059982299805,42.7309989929199,41.125,39.5579986572266,38.0260009765625,36.5309982299805,40.4669990539551,41.2610015869141,42.0699996948242,42.898998260498,44.4939994812012,42.4900016784668,40.4930000305176,43.6759986877441,46.8740005493164,50.2929992675781,50.8400001525879,50.8849983215332,50.9309997558594
Honduras,HND,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.1679992675781,89.1480026245117,88.9820022583008,88.7720031738281,89.0100021362305,88.9219970703125,88.8679962158203,88.7300033569336,88.7160034179688,88.9960021972656,87.9120025634766,86.6920013427734,85.9199981689453,85.1190032958984,84.2870025634766,83.4209976196289,83.4729995727539,84.3550033569336,85.197998046875,86.0059967041016,84.818000793457,83.8509979248047,82.8119964599609,83.9169998168945,84.9459991455078,85.9000015258789,85.8850021362305,85.7639999389648,85.6429977416992
Honduras,HND,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1095.99040533319,1085.5659619618,1116.59199199724,1124.71530556221,1152.70100545773,1221.53171953946,1250.5037481626,1287.08677351904,1332.19497835641,1301.88628555157,1309.7998826202,1322.46881009771,1357.91458313621,1421.91691866041,1363.02376517818,1350.56433289184,1447.44517093767,1549.2935305805,1591.75142587022,1629.88033141692,1589.89241308341,1522.99178919224,1446.50075191354,1415.90353389952,1460.72887648588,1497.39448708358,1531.0936631418,1585.40769061301,1566.67462007942,1563.35132834291,1561.20840708581,1466.58430424276,1511.82126589457,1565.0031276499,1524.87350410877,1574.88561641813,1560.93071149593,1589.09366576179,1602.77411159031,1549.64093249719,1620.05611297354,1622.20814070154,1641.39720275338,1674.39548410075,1736.69288395134,1799.49033173303,1874.95344908855,1947.95743406386,1987.91408312059,1900.38257131035,1932.85828999689,1969.31041398448,2013.47830649303,2033.31618619227,2059.47490887894,2102.37695924737,2144.86936715697,2210.58728051237,..
"Hong Kong SAR, China",HKG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.3629989624023,48.2070007324219,46.9679985046387,46.3279991149902,46.7019996643066,47.3650016784668,47.5229988098145,47.7249984741211,48.2980003356934,48.9329986572266,49.5870018005371,50.3009986877441,51.5870018005371,51.3569984436035,51.5779991149902,51.7389984130859,52.0289993286133,52.5,52.4879989624023,52.6370010375977,51.3930015563965,52.382999420166,53.2130012512207,54.0509986877441,54.2109985351563,54.4679985046387,54.2130012512207,54.0250015258789,53.8240013122559
"Hong Kong SAR, China",HKG,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.2890014648438,78.9739990234375,78.3720016479492,77.9199981689453,77.120002746582,76.661003112793,75.9000015258789,75.2870025634766,74.7539978027344,74.1480026245117,73.5640029907227,72.8610000610352,72.3199996948242,71.9420013427734,71.6480026245117,71.056999206543,70.6340026855469,70.2779998779297,69.3499984741211,68.9879989624023,68.0830001831055,68.0029983520508,68.4130020141602,68.8410034179688,68.5009994506836,68.4359970092773,68.3430023193359,68.056999206543,67.754997253418
"Hong Kong SAR, China",HKG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,3380.63534306444,3703.48082154333,4142.29187909192,4392.21145557524,4904.75224052758,4948.77762797693,4902.65137529056,4962.70106807363,5438.13812444218,5796.1686588944,6086.20191162309,6604.23218363725,7208.91976586186,7153.32948798531,7053.51046177296,8091.35713891567,8910.54322758216,9473.42707203175,10006.1335940445,10727.2823371927,11448.6978228895,11604.8352490144,12113.0065305749,13190.824317182,13148.6780230169,14421.6264159325,16190.0856262598,17421.0951951422,17634.1577103799,18250.9008304639,19132.2528041225,20155.1909150465,21040.4987950784,21813.7037484007,21893.6704955335,21835.0345784625,22758.3015265433,21241.4375462373,21566.9181125635,23015.8882405574,22975.0347722137,23252.4467523129,24010.4665816112,25896.6210634328,27688.6984415576,29446.2368891939,31081.548007209,31553.6132264208,30711.4847558043,32549.998231121,33888.4959161945,34086.321231372,35002.5174875319,35717.6791626358,36260.5954574462,36816.1498608515,37927.1346154737,..
Hungary,HUN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.0169982910156,46.8839988708496,46.7669982910156,44.7540016174316,42.7849998474121,40.6110000610352,39.6529998779297,38.6679992675781,39.9669990539551,40.8680000305176,41.1119995117188,40.8639984130859,41.1259994506836,42.1180000305176,41.9869995117188,42.9179992675781,43.1980018615723,42.8810005187988,42.6829986572266,42.7910003662109,43.7770004272461,43.9020004272461,44.8009986877441,44.9080009460449,46.2809982299805,47.2529983520508,47.9620018005371,47.9109992980957,47.8790016174316
Hungary,HUN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.9459991455078,63.0419998168945,62.9440002441406,60.7830009460449,59.1430015563965,59.3779983520508,57.6220016479492,56.9029998779297,56.8030014038086,57.6730003356934,57.931999206543,57.7029991149902,57.4560012817383,58.1450004577637,57.7550010681152,58.3779983520508,58.9440002441406,58.8759994506836,58.3499984741211,58.1689987182617,58.1559982299805,58.5460014343262,59.2709999084473,60.1689987182617,61.9809989929199,63.3800010681152,64.568000793457,64.2149963378906,63.8699989318848
Hungary,HUN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8852.11507394962,8584.2292204313,8544.51297729907,8808.38191914486,8952.03936979968,8968.69896622656,9286.95875845449,9702.8905671253,10040.5122061827,10490.3503172185,10918.2488056723,11445.1935836058,11919.7688871317,12544.0903718178,13120.6202561212,13647.1523654832,13727.7348269495,13869.4411656877,12974.1441804958,13092.2337567695,13347.5840177081,13196.1533398038,13509.9242469344,14119.070416617,14629.2350325735,14997.2005200975,15647.8460274975,..
Iceland,ISL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.6419982910156,67.411003112793,68.7310028076172,68.9919967651367,69.3769989013672,71.2819976806641,69.5550003051758,68.5589981079102,70.1289978027344,72.2089996337891,73.7369995117188,72.6169967651367,71.9680023193359,71.7949981689453,71.4400024414063,70.8759994506836,71.5059967041016,71.5400009155273,70.9120025634766,70.2639999389648,70.6340026855469,70.2149963378906,70.838996887207,71.4810028076172,72.1470031738281,73.0979995727539,73.1719970703125,72.8330001831055,72.4820022583008
Iceland,ISL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.8310012817383,81.0940017700195,81.7119979858398,79.9089965820313,79.6070022583008,82.2009963989258,81.5260009765625,80.7699966430664,81.9560012817383,82.3010025024414,83.0439987182617,83.6240005493164,82.0970001220703,81.8119964599609,81.3519973754883,80.6859970092773,81.7480010986328,81.8929977416992,81.2070007324219,78.9850006103516,79.1350021362305,78.3850021362305,77.8470001220703,78.6989974975586,80.390998840332,80.9459991455078,82.3109970092773,81.7850036621094,81.2429962158203
Iceland,ISL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31270.4462608105,32598.3373228934,34514.6970404977,35427.8617215754,36554.6575201805,37488.6923688425,37360.1018342377,37976.6719391033,40684.2636901647,42604.4541982866,43703.947192282,46629.6565347528,46529.8510243027,43354.7684522666,41851.7354772988,42543.1405522383,42875.6455524898,44301.7553155641,44775.635368626,46221.9325708441,48995.1685496011,49910.0055207086,..
India,IND,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.1069984436035,35.1720008850098,35.2869987487793,35.4630012512207,35.7220001220703,35.4309997558594,35.1300010681152,34.8300018310547,34.5320014953613,34.2379989624023,33.951000213623,34.5009994506836,35.0579986572266,35.6240005493164,36.1990013122559,36.7840003967285,35.0320014953613,33.3339996337891,31.6900005340576,30.0970001220703,28.5550003051758,27.6700000762939,26.8090000152588,26.9610004425049,27.117000579834,27.2670001983643,27.4479999542236,27.2089996337891,26.9680004119873
India,IND,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.5,84.4079971313477,84.3349990844727,84.2760009765625,84.2259979248047,83.9769973754883,83.6900024414063,83.3980026245117,83.1070022583008,82.8280029296875,82.5660018920898,82.6470031738281,82.7429962158203,82.8519973754883,82.9690017700195,83.0910034179688,82.5699996948242,82.056999206543,81.5479965209961,81.0410003662109,80.5329971313477,80.0400009155273,79.5439987182617,79.4079971313477,79.2580032348633,79.0910034179688,78.8840026855469,78.8369979858398,78.7919998168945
India,IND,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,304.231892516897,309.353562155629,312.052331884403,324.056200793389,341.096019495398,325.287386096651,318.41567616241,336.236456684536,340.361685433778,354.894028472391,365.057382589641,362.767725026864,352.550055839915,355.788210052328,351.708069435768,375.083372834313,372.642613394611,390.636679931043,403.63354444591,373.832253331073,389.926284393499,403.878042962819,408.324880025941,428.069168108026,434.366504619027,446.999768550199,458.086674715035,465.982728535407,500.013277346433,518.698715935758,536.162785952103,530.894738000648,548.895783827753,563.74968766069,589.70878759027,622.303683083803,656.697143961351,670.610121594673,699.068854717743,747.25203565058,762.313340805066,785.344628061161,801.507932685532,850.293264901655,902.905794350756,971.229760739138,1044.8939404376,1130.09007066353,1156.93252713628,1237.33978594471,1345.77015320886,1416.40337515143,1474.96767422151,1550.14222964261,1645.32614058045,1758.8377767439,1862.43044438322,1964.59518318563,..
Indonesia,IDN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.4790000915527,46.4490013122559,48.4220008850098,48.5719985961914,48.726001739502,48.882999420166,49.023998260498,49.1699981689453,49.9529991149902,50.7360000610352,50.5750007629395,50.4640007019043,50.351001739502,50.226001739502,50.0880012512207,49.9389991760254,50.2879981994629,50.6599998474121,51.0480003356934,51.0970001220703,51.8580017089844,51.4360008239746,51.0089988708496,50.5719985961914,50.4539985656738,48.8810005187988,50.7620010375977,50.7360000610352,50.6980018615723
Indonesia,IDN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.2529983520508,82.1029968261719,81.943000793457,82.1579971313477,82.3629989624023,82.5579986572266,82.7360000610352,82.9049987792969,83.8079986572266,84.5279998779297,84.681999206543,84.8840026855469,85.056999206543,85.1740036010742,85.2310028076172,85.2379989624023,84.8629989624023,84.4459991455078,83.9589996337891,84.3050003051758,83.931999206543,83.9919967651367,84.0449981689453,84.0849990844727,83.7279968261719,82.7190017700195,81.9540023803711,81.802001953125,81.6419982910156
Indonesia,IDN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,690.042850090801,710.667507452399,704.836439253631,670.963222965455,676.273959062082,665.386965204971,665.654941741099,656.746823706269,708.925044410085,737.1146500679,771.84995998772,804.438165484382,838.735666729606,883.478985761993,926.885647868667,948.762665775747,989.22930632876,1049.9543479963,1094.35831022365,1146.89185278654,1230.84011816286,1297.71685614093,1296.57652522011,1320.69854612901,1382.11799750652,1386.48280047427,1438.39057693212,1480.00616351194,1536.28659991903,1620.90270151984,1707.59791770347,1794.18879877438,1878.70986024801,1968.12413641283,2083.06368170836,2219.81105813614,2357.95935142443,2433.34050760854,2084.23454844949,2071.55062971408,2143.38989039206,2190.76617979472,2257.74685507095,2333.09748333113,2416.83638933237,2519.50984152791,2621.96039791855,2750.61514270466,2876.88504026905,2970.0441310658,3113.48063451434,3262.7486126075,3415.35126676747,3560.10658042831,3692.94287536985,3827.55077886415,3974.73166690468,4130.66327585858,..
"Iran, Islamic Rep.",IRN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.82800006866455,9.85200023651123,9.97999954223633,10.1239995956421,10.2849998474121,10.4630002975464,10.6599998474121,11.3950004577637,12.1759996414185,13.0109996795654,13.9090003967285,14.8509998321533,15.8640003204346,16.9570007324219,18.1359996795654,19.4099998474121,18.492000579834,17.6690006256104,15.4860000610352,16.3640003204346,15.9460000991821,15.326000213623,14.7440004348755,14.1969995498657,13.6800003051758,15.1529998779297,17.0790004730225,16.8430004119873,16.576000213623
"Iran, Islamic Rep.",IRN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.7829971313477,80.3249969482422,79.3690032958984,78.3450012207031,77.2330017089844,76.0210037231445,74.6839981079102,74.3119964599609,73.9940032958984,73.7720031738281,73.6660003662109,73.6579971313477,73.7060012817383,73.8160018920898,74.0009994506836,74.2730026245117,73.2409973144531,72.2959976196289,70.3379974365234,70.6859970092773,69.9530029296875,69.859001159668,69.7630004882813,69.6370010375977,69.447998046875,70.3339996337891,71.5,71.3669967651367,71.1309967041016
"Iran, Islamic Rep.",IRN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2980.57649901955,3237.90789218475,3425.98882925632,3580.69341445896,3808.94360979564,4348.99401668962,4711.41237913594,5120.90101182759,5723.7458297955,6483.03429137358,7014.93821090905,7816.18697979196,8707.10143694664,9198.85219535888,9524.88796330085,9026.08363352401,10265.7002152486,9544.85785693601,7938.61912350441,6859.86104722843,4789.58418358772,4366.70269154363,5333.98173101899,5556.95999553506,4864.83493217626,4773.45427250389,4119.69823424684,3989.24536280376,3640.43114579509,3739.7288540695,4147.36064825631,4567.57196841132,4625.68802596855,4615.92013287305,4490.28304702847,4528.29554298271,4684.64587632371,4622.59719492425,4635.30393227143,4591.46152336931,4781.85082365609,4749.80630859739,5028.4373615254,5401.75019887933,5572.90571695632,5684.95750073285,5901.64178877026,6311.78950016058,6256.87796760963,6247.69166011557,6531.9274296787,6622.67294071237,6052.51683261848,5964.17904606916,6161.10352264545,6007.00489252088,6733.9134736378,6910.56957035444,..
Iraq,IRQ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.11600017547607,8.18200016021729,8.2519998550415,8.32499980926514,8.39799976348877,8.47200012207031,8.55799961090088,8.64400005340576,9.22900009155273,9.85000038146973,10.5069999694824,11.201000213623,11.9309997558594,12.6960000991821,13.4949998855591,14.503999710083,15.5930004119873,16.7609996795654,18.0160007476807,18.0249996185303,18.0499992370605,18.121000289917,18.2290000915527,18.3129997253418,18.3600006103516,18.4179992675781,18.4829998016357,18.7250003814697,18.9640007019043
Iraq,IRQ,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.0790023803711,76.9619979858398,76.5250015258789,76.6900024414063,76.806999206543,76.7710037231445,76.8310012817383,76.6890029907227,75.6569976806641,74.5879974365234,73.4820022583008,72.3349990844727,71.1529998779297,69.9400024414063,68.7089996337891,70.8669967651367,72.7870025634766,74.4919967651367,76.0019989013672,76.0530014038086,75.754997253418,75.3659973144531,74.2990036010742,74.0589981079102,74.5690002441406,74.7099990844727,73.9800033569336,74.125,74.2669982910156
Iraq,IRQ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,1454.58600359962,1450.87426704582,1465.97049762468,1493.86185294435,1499.37887016383,1515.4062358647,1703.41530331559,1855.13143947432,2104.66084927433,2077.05308071373,2356.04931029749,2762.09850387006,3345.9905361818,3228.63052628661,3248.88698553113,2750.339147178,2641.82852903446,2616.41807187294,2676.17054575181,2861.66912456953,2798.98403403134,2649.89125455205,4079.3444764974,1427.9211886718,1840.43870354159,2328.06452333503,2345.58666185933,2322.87382598427,2500.00610721899,2937.47385965329,3839.82745787427,4379.19934358719,4311.28131409038,4285.86362018418,3880.11160294019,2526.04314247089,3792.14246289002,3857.61040500793,4143.69170316574,4098.30662664446,4325.66798265067,4354.68362662857,4502.74904825726,4695.3572155629,5178.42229352013,5390.00958575076,5253.62707506213,5218.38982229314,5725.72176407531,5449.96894858338,..
